INSERT INTO PACCHI VALUES
(401, 4, TO_TIMESTAMP('2020-11-09 22:31:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.0, FALSE),
(587, 9, TO_TIMESTAMP('2023-02-07 15:26:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 4.5, FALSE),
(588, 35, TO_TIMESTAMP('2023-03-23 16:57:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 5.25, FALSE),
(589, 89, TO_TIMESTAMP('2021-06-12 10:08:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 7.5, TRUE),
(590, 91, TO_TIMESTAMP('2021-01-17 20:47:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 3.0, TRUE),
(591, 33, TO_TIMESTAMP('2021-11-04 03:47:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 0.75, TRUE),
(592, 23, TO_TIMESTAMP('2021-01-04 22:50:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 3.75, FALSE),
(593, 23, TO_TIMESTAMP('2021-01-01 17:28:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 6.75, TRUE),
(594, 3, TO_TIMESTAMP('2023-01-23 02:12:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 0.75, FALSE),
(595, 94, TO_TIMESTAMP('2021-11-28 07:31:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 0.75, FALSE),
(596, 69, TO_TIMESTAMP('2020-04-29 16:44:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 6.75, TRUE),
(597, 44, TO_TIMESTAMP('2023-03-09 23:27:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 6.0, FALSE),
(598, 74, TO_TIMESTAMP('2020-01-08 06:47:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 4.5, TRUE),
(599, 57, TO_TIMESTAMP('2020-02-24 00:28:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 6.75, FALSE),
(600, 47, TO_TIMESTAMP('2020-09-25 19:09:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 3.75, TRUE),
(601, 68, TO_TIMESTAMP('2020-07-07 01:22:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 3.75, FALSE),
(602, 61, TO_TIMESTAMP('2020-10-03 19:40:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 7.5, FALSE),
(603, 14, TO_TIMESTAMP('2021-02-12 01:58:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 2.25, TRUE),
(604, 41, TO_TIMESTAMP('2020-04-12 11:17:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 2.25, TRUE),
(605, 67, TO_TIMESTAMP('2020-09-27 16:07:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 2.25, TRUE),
(606, 55, TO_TIMESTAMP('2022-09-29 13:57:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 2.25, TRUE),
(607, 82, TO_TIMESTAMP('2022-07-28 12:08:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 6.0, FALSE),
(608, 83, TO_TIMESTAMP('2020-07-25 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 7.5, TRUE),
(609, 2, TO_TIMESTAMP('2022-05-14 06:29:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 2.25, TRUE),
(610, 99, TO_TIMESTAMP('2022-11-26 18:43:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 1.5, TRUE),
(611, 89, TO_TIMESTAMP('2020-10-04 09:34:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 6.0, FALSE),
(612, 38, TO_TIMESTAMP('2020-09-28 23:34:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 7.5, TRUE),
(613, 72, TO_TIMESTAMP('2020-10-08 15:24:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 3.0, FALSE),
(614, 46, TO_TIMESTAMP('2022-07-10 13:25:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 4.5, FALSE),
(615, 67, TO_TIMESTAMP('2021-01-26 06:31:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 6.0, TRUE),
(616, 68, TO_TIMESTAMP('2020-11-04 06:49:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 4.5, FALSE),
(617, 22, TO_TIMESTAMP('2022-05-13 13:31:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 5.25, TRUE),
(618, 99, TO_TIMESTAMP('2021-05-22 03:04:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 3.75, FALSE),
(619, 46, TO_TIMESTAMP('2021-04-20 01:21:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 2.25, FALSE),
(620, 32, TO_TIMESTAMP('2022-11-01 05:30:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 1.5, TRUE),
(621, 100, TO_TIMESTAMP('2021-06-21 05:40:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 3.0, TRUE),
(622, 50, TO_TIMESTAMP('2021-07-21 20:51:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 6.75, FALSE),
(623, 60, TO_TIMESTAMP('2022-10-26 07:38:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 7.5, TRUE),
(624, 42, TO_TIMESTAMP('2020-04-28 00:54:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 3.75, FALSE),
(625, 77, TO_TIMESTAMP('2021-09-27 16:08:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 6.0, TRUE),
(626, 37, TO_TIMESTAMP('2020-09-11 10:36:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 1.5, FALSE),
(627, 11, TO_TIMESTAMP('2020-05-18 07:51:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 5.25, FALSE),
(628, 85, TO_TIMESTAMP('2023-02-20 09:52:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 7.5, TRUE),
(629, 32, TO_TIMESTAMP('2022-09-20 14:21:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 0.75, TRUE),
(630, 78, TO_TIMESTAMP('2021-12-17 17:49:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 3.0, TRUE),
(631, 46, TO_TIMESTAMP('2021-12-12 16:12:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Grande', 5.25, TRUE),
(632, 6, TO_TIMESTAMP('2021-12-15 02:48:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 0.75, TRUE),
(633, 83, TO_TIMESTAMP('2021-03-18 12:51:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 6.75, TRUE),
(634, 84, TO_TIMESTAMP('2020-07-06 19:37:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 1.5, TRUE),
(635, 71, TO_TIMESTAMP('2020-02-20 01:37:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 5.25, TRUE),
(636, 5, TO_TIMESTAMP('2021-12-02 15:26:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 5.25, FALSE),
(637, 97, TO_TIMESTAMP('2022-02-02 22:10:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 6.0, FALSE),
(638, 72, TO_TIMESTAMP('2021-06-13 09:10:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 3.0, TRUE),
(639, 30, TO_TIMESTAMP('2021-02-19 16:32:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 1.5, TRUE),
(640, 63, TO_TIMESTAMP('2021-09-22 15:26:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 3.75, TRUE),
(641, 60, TO_TIMESTAMP('2021-04-04 04:52:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 3.75, TRUE),
(642, 72, TO_TIMESTAMP('2022-01-12 03:23:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 4.5, FALSE),
(643, 79, TO_TIMESTAMP('2021-01-21 22:41:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 0.75, TRUE),
(644, 58, TO_TIMESTAMP('2022-09-04 05:58:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 3.75, TRUE),
(645, 49, TO_TIMESTAMP('2020-05-16 15:42:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Piccolo', 1.5, TRUE),
(646, 56, TO_TIMESTAMP('2021-08-02 09:27:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 5.25, FALSE),
(647, 98, TO_TIMESTAMP('2022-12-07 11:12:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 7.5, TRUE),
(648, 30, TO_TIMESTAMP('2020-06-02 20:39:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 6.75, TRUE),
(649, 47, TO_TIMESTAMP('2021-08-08 13:59:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 2.25, FALSE),
(650, 12, TO_TIMESTAMP('2021-06-01 11:48:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 4.5, FALSE),
(651, 99, TO_TIMESTAMP('2022-03-15 16:20:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 5.25, FALSE),
(652, 55, TO_TIMESTAMP('2021-05-29 21:51:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 4.5, TRUE),
(653, 37, TO_TIMESTAMP('2023-02-01 07:41:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 3.75, TRUE),
(654, 5, TO_TIMESTAMP('2021-05-16 19:25:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 0.75, TRUE),
(655, 54, TO_TIMESTAMP('2020-02-26 16:12:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 7.5, FALSE),
(656, 39, TO_TIMESTAMP('2021-04-11 16:49:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 0.75, FALSE),
(657, 39, TO_TIMESTAMP('2020-08-02 13:22:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Grande', 5.25, TRUE),
(658, 80, TO_TIMESTAMP('2022-05-02 17:12:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 3.75, FALSE),
(659, 32, TO_TIMESTAMP('2020-10-26 01:55:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 0.75, TRUE),
(660, 96, TO_TIMESTAMP('2021-01-24 10:29:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 6.75, TRUE),
(661, 61, TO_TIMESTAMP('2022-09-08 23:10:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 1.5, TRUE),
(662, 54, TO_TIMESTAMP('2022-06-14 05:07:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Medio', 4.5, FALSE),
(663, 31, TO_TIMESTAMP('2022-09-15 19:35:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 0.75, FALSE),
(664, 59, TO_TIMESTAMP('2022-10-30 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Medio', 3.0, TRUE),
(665, 28, TO_TIMESTAMP('2020-11-02 16:07:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Medio', 2.25, TRUE),
(666, 69, TO_TIMESTAMP('2022-07-05 12:38:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 6.75, FALSE),
(667, 42, TO_TIMESTAMP('2021-08-03 05:20:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 3.75, FALSE),
(668, 26, TO_TIMESTAMP('2021-01-31 14:10:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 0.75, TRUE),
(669, 15, TO_TIMESTAMP('2022-02-28 23:12:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 6.75, TRUE),
(670, 26, TO_TIMESTAMP('2022-07-13 11:44:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 4.5, TRUE),
(671, 33, TO_TIMESTAMP('2021-07-10 05:42:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 2.25, TRUE),
(672, 68, TO_TIMESTAMP('2021-12-28 22:51:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Medio', 7.5, FALSE),
(673, 77, TO_TIMESTAMP('2023-03-01 02:19:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 6.75, TRUE),
(674, 66, TO_TIMESTAMP('2020-11-08 08:44:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Piccolo', 3.0, TRUE),
(675, 54, TO_TIMESTAMP('2020-11-20 22:48:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 5.25, FALSE),
(676, 93, TO_TIMESTAMP('2021-07-25 04:36:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 7.5, TRUE),
(677, 77, TO_TIMESTAMP('2021-10-01 23:29:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 1.5, TRUE),
(678, 47, TO_TIMESTAMP('2020-03-20 15:53:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 5.25, FALSE),
(679, 38, TO_TIMESTAMP('2022-06-19 11:29:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 5.25, FALSE),
(680, 1, TO_TIMESTAMP('2022-10-29 09:44:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 2.25, TRUE),
(681, 22, TO_TIMESTAMP('2020-12-26 03:32:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 6.0, FALSE),
(682, 83, TO_TIMESTAMP('2020-08-25 23:34:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Piccolo', 1.5, TRUE),
(683, 70, TO_TIMESTAMP('2022-01-30 01:44:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 0.75, TRUE),
(684, 59, TO_TIMESTAMP('2021-06-22 07:12:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 2.25, FALSE),
(685, 41, TO_TIMESTAMP('2022-06-27 01:42:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 1.5, TRUE),
(686, 86, TO_TIMESTAMP('2020-06-25 09:57:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Piccolo', 6.75, FALSE),
(687, 27, TO_TIMESTAMP('2020-03-26 21:17:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Piccolo', 5.25, TRUE),
(688, 38, TO_TIMESTAMP('2022-03-25 05:26:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Grande', 4.5, FALSE),
(689, 12, TO_TIMESTAMP('2022-12-13 07:11:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 0.75, FALSE),
(690, 50, TO_TIMESTAMP('2022-03-03 11:51:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 2.25, FALSE),
(691, 77, TO_TIMESTAMP('2021-12-27 10:15:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 5.25, TRUE),
(692, 38, TO_TIMESTAMP('2020-07-26 00:20:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 6.75, TRUE),
(693, 60, TO_TIMESTAMP('2020-09-14 14:41:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 4.5, FALSE),
(694, 34, TO_TIMESTAMP('2020-10-12 15:56:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 6.0, FALSE),
(695, 86, TO_TIMESTAMP('2020-03-17 21:32:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 6.75, TRUE),
(696, 95, TO_TIMESTAMP('2022-02-01 04:46:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 3.75, FALSE),
(697, 86, TO_TIMESTAMP('2022-05-17 15:27:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 2.25, FALSE),
(698, 89, TO_TIMESTAMP('2021-12-03 06:57:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 1.5, FALSE),
(699, 97, TO_TIMESTAMP('2021-01-08 21:23:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 6.75, FALSE),
(700, 80, TO_TIMESTAMP('2020-08-11 18:16:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 7.5, TRUE),
(701, 95, TO_TIMESTAMP('2021-09-07 02:41:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 3.75, FALSE),
(702, 50, TO_TIMESTAMP('2021-11-09 13:42:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 1.5, FALSE),
(703, 8, TO_TIMESTAMP('2023-02-02 13:36:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Grande', 4.5, TRUE),
(704, 72, TO_TIMESTAMP('2021-01-05 18:11:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 0.75, TRUE),
(705, 92, TO_TIMESTAMP('2021-12-06 17:33:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 6.0, FALSE),
(706, 61, TO_TIMESTAMP('2020-11-04 18:25:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Piccolo', 6.0, TRUE),
(707, 67, TO_TIMESTAMP('2020-12-28 15:12:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 7.5, FALSE),
(708, 69, TO_TIMESTAMP('2022-08-14 06:34:00', 'YYYY-MM-DD HH24:MI:SS'), 60, 'Medio', 3.75, FALSE),
(709, 68, TO_TIMESTAMP('2023-02-12 07:43:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 3.75, FALSE),
(710, 47, TO_TIMESTAMP('2020-01-26 11:37:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 1.5, FALSE),
(711, 71, TO_TIMESTAMP('2020-07-25 21:06:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Medio', 7.5, TRUE),
(712, 84, TO_TIMESTAMP('2021-04-03 00:18:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 0.75, TRUE),
(713, 31, TO_TIMESTAMP('2022-03-22 00:09:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Grande', 5.25, TRUE),
(714, 35, TO_TIMESTAMP('2021-06-19 00:50:00', 'YYYY-MM-DD HH24:MI:SS'), 55, 'Medio', 5.25, FALSE),
(715, 93, TO_TIMESTAMP('2023-02-22 00:55:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 3.75, TRUE),
(716, 75, TO_TIMESTAMP('2021-01-09 03:41:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Piccolo', 0.75, TRUE),
(717, 64, TO_TIMESTAMP('2020-10-24 12:46:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Grande', 5.25, FALSE),
(718, 11, TO_TIMESTAMP('2021-10-26 04:32:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 1.5, TRUE),
(719, 21, TO_TIMESTAMP('2021-06-19 14:12:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 6.0, TRUE),
(720, 95, TO_TIMESTAMP('2021-02-05 22:34:00', 'YYYY-MM-DD HH24:MI:SS'), 46, 'Medio', 1.5, FALSE),
(721, 87, TO_TIMESTAMP('2020-06-21 12:53:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 5.25, FALSE),
(722, 33, TO_TIMESTAMP('2022-11-14 01:33:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 6.0, FALSE),
(723, 37, TO_TIMESTAMP('2022-10-05 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 4.5, TRUE),
(724, 49, TO_TIMESTAMP('2022-01-03 21:37:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 7.5, TRUE),
(725, 100, TO_TIMESTAMP('2022-04-29 07:05:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 3.75, TRUE),
(726, 94, TO_TIMESTAMP('2022-11-16 05:18:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Grande', 7.5, TRUE),
(727, 84, TO_TIMESTAMP('2020-01-20 02:17:00', 'YYYY-MM-DD HH24:MI:SS'), 45, 'Piccolo', 4.5, TRUE),
(728, 54, TO_TIMESTAMP('2020-07-05 17:15:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Piccolo', 4.5, FALSE),
(729, 54, TO_TIMESTAMP('2021-06-16 23:45:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 4.5, TRUE),
(730, 36, TO_TIMESTAMP('2022-08-12 04:37:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Piccolo', 0.75, FALSE),
(731, 55, TO_TIMESTAMP('2022-04-23 21:17:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Medio', 0.75, TRUE),
(732, 45, TO_TIMESTAMP('2021-12-22 21:28:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Grande', 6.75, TRUE),
(733, 97, TO_TIMESTAMP('2023-02-17 17:04:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Grande', 3.0, FALSE),
(734, 20, TO_TIMESTAMP('2021-11-27 12:49:00', 'YYYY-MM-DD HH24:MI:SS'), 42, 'Piccolo', 7.5, FALSE),
(735, 63, TO_TIMESTAMP('2020-10-02 12:17:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, TRUE),
(736, 35, TO_TIMESTAMP('2021-09-19 15:48:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 0.75, TRUE),
(737, 46, TO_TIMESTAMP('2020-08-22 18:42:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 0.75, TRUE),
(738, 6, TO_TIMESTAMP('2021-06-08 23:30:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 3.75, FALSE),
(739, 54, TO_TIMESTAMP('2023-03-08 03:52:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Grande', 3.0, FALSE),
(740, 32, TO_TIMESTAMP('2022-09-16 14:22:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Piccolo', 1.5, FALSE),
(741, 47, TO_TIMESTAMP('2021-01-23 14:55:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Medio', 1.5, TRUE),
(742, 29, TO_TIMESTAMP('2022-08-14 13:25:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Piccolo', 6.75, TRUE),
(743, 74, TO_TIMESTAMP('2020-04-16 02:53:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 6.75, FALSE),
(744, 42, TO_TIMESTAMP('2022-07-19 11:52:00', 'YYYY-MM-DD HH24:MI:SS'), 41, 'Piccolo', 3.75, TRUE),
(745, 22, TO_TIMESTAMP('2022-04-23 06:57:00', 'YYYY-MM-DD HH24:MI:SS'), 56, 'Grande', 3.75, TRUE),
(746, 45, TO_TIMESTAMP('2020-07-14 19:45:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 6.75, FALSE),
(747, 80, TO_TIMESTAMP('2022-08-04 21:19:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Medio', 5.25, FALSE),
(748, 26, TO_TIMESTAMP('2022-08-04 03:02:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Grande', 3.75, TRUE),
(749, 88, TO_TIMESTAMP('2022-04-22 20:32:00', 'YYYY-MM-DD HH24:MI:SS'), 54, 'Piccolo', 0.75, FALSE),
(750, 29, TO_TIMESTAMP('2020-09-11 11:33:00', 'YYYY-MM-DD HH24:MI:SS'), 51, 'Medio', 5.25, FALSE),
(751, 38, TO_TIMESTAMP('2021-06-19 07:23:00', 'YYYY-MM-DD HH24:MI:SS'), 48, 'Medio', 1.5, TRUE),
(752, 93, TO_TIMESTAMP('2021-05-25 19:08:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 7.5, TRUE),
(753, 63, TO_TIMESTAMP('2022-12-21 23:15:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 3.0, TRUE),
(754, 30, TO_TIMESTAMP('2021-07-09 04:02:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 3.75, TRUE),
(755, 45, TO_TIMESTAMP('2021-05-15 03:11:00', 'YYYY-MM-DD HH24:MI:SS'), 49, 'Medio', 3.75, TRUE),
(756, 7, TO_TIMESTAMP('2020-04-26 00:47:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 2.25, TRUE),
(757, 86, TO_TIMESTAMP('2022-12-16 16:08:00', 'YYYY-MM-DD HH24:MI:SS'), 47, 'Grande', 1.5, FALSE),
(758, 29, TO_TIMESTAMP('2021-09-09 06:19:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Medio', 6.75, FALSE),
(759, 71, TO_TIMESTAMP('2021-02-23 13:46:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Grande', 6.0, FALSE),
(760, 3, TO_TIMESTAMP('2021-08-16 22:51:00', 'YYYY-MM-DD HH24:MI:SS'), 59, 'Medio', 6.75, TRUE),
(761, 40, TO_TIMESTAMP('2020-08-30 17:16:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Medio', 1.5, TRUE),
(762, 89, TO_TIMESTAMP('2020-08-18 22:18:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Medio', 2.25, TRUE),
(763, 100, TO_TIMESTAMP('2020-11-14 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Medio', 0.75, FALSE),
(764, 8, TO_TIMESTAMP('2020-03-24 21:23:00', 'YYYY-MM-DD HH24:MI:SS'), 53, 'Piccolo', 7.5, TRUE),
(765, 7, TO_TIMESTAMP('2022-03-19 14:44:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Piccolo', 1.5, TRUE),
(766, 24, TO_TIMESTAMP('2020-10-14 10:21:00', 'YYYY-MM-DD HH24:MI:SS'), 58, 'Grande', 3.75, TRUE),
(767, 2, TO_TIMESTAMP('2020-04-10 06:27:00', 'YYYY-MM-DD HH24:MI:SS'), 43, 'Grande', 6.75, TRUE),
(768, 49, TO_TIMESTAMP('2021-07-06 12:32:00', 'YYYY-MM-DD HH24:MI:SS'), 44, 'Medio', 1.5, FALSE),
(769, 62, TO_TIMESTAMP('2021-05-21 22:07:00', 'YYYY-MM-DD HH24:MI:SS'), 52, 'Grande', 3.0, FALSE),
(770, 99, TO_TIMESTAMP('2021-12-18 16:42:00', 'YYYY-MM-DD HH24:MI:SS'), 50, 'Piccolo', 1.5, TRUE),
(771, 27, TO_TIMESTAMP('2020-05-21 08:43:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 3.75, FALSE),
(772, 5, TO_TIMESTAMP('2020-11-21 21:31:00', 'YYYY-MM-DD HH24:MI:SS'), 57, 'Piccolo', 7.5, FALSE),
