101, 'PCR-SO', 48, 28, TO_TIMESTAMP('2021-03-26 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-26 21:04:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
124, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-06-27 17:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-27 21:34:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
124, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-06-27 21:34:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-28 20:42:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
125, 'PCR-SO', 60, 40, TO_TIMESTAMP('2021-05-27 22:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-29 07:14:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
125, 'SO-CRS', 40, 20, TO_TIMESTAMP('2021-05-29 07:14:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-30 16:22:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
125, 'CRS-CRS', 20, 10, TO_TIMESTAMP('2021-05-30 16:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-30 20:10:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
125, 'CRS-SO', 10, 30, TO_TIMESTAMP('2021-05-30 20:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-31 15:50:00', 'YYYY-MM-DD HH24:MI:SS'), 28),
125, 'SO-PCR', 30, 50, TO_TIMESTAMP('2021-05-31 15:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-01 10:54:00', 'YYYY-MM-DD HH24:MI:SS'), 71),
126, 'PCR-SO', 59, 39, TO_TIMESTAMP('2021-11-25 10:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-26 22:12:00', 'YYYY-MM-DD HH24:MI:SS'), 57),
126, 'SO-CRS', 39, 19, TO_TIMESTAMP('2021-11-26 22:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-27 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
126, 'CRS-CRS', 19, 18, TO_TIMESTAMP('2021-11-27 09:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-27 20:46:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
126, 'CRS-SO', 18, 38, TO_TIMESTAMP('2021-11-27 20:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-28 08:10:00', 'YYYY-MM-DD HH24:MI:SS'), 44),
126, 'SO-PCR', 38, 58, TO_TIMESTAMP('2021-11-28 08:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-29 20:32:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
127, 'PCR-SO', 58, 38, TO_TIMESTAMP('2020-06-01 09:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-02 02:31:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
127, 'SO-CRS', 38, 18, TO_TIMESTAMP('2020-06-02 02:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-03 09:21:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
127, 'CRS-CRS', 18, 8, TO_TIMESTAMP('2020-06-03 09:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-03 12:45:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
127, 'CRS-SO', 8, 28, TO_TIMESTAMP('2020-06-03 12:45:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-04 10:38:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
127, 'SO-PCR', 28, 48, TO_TIMESTAMP('2020-06-04 10:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-06 01:56:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
128, 'PCR-SO', 52, 32, TO_TIMESTAMP('2022-09-05 21:54:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-06 20:42:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
128, 'SO-CRS', 32, 12, TO_TIMESTAMP('2022-09-06 20:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-08 16:11:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
128, 'CRS-CRS', 12, 12, TO_TIMESTAMP('2022-09-08 16:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-09 22:29:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
128, 'CRS-SO', 12, 32, TO_TIMESTAMP('2022-09-09 22:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-10 06:21:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
128, 'SO-PCR', 32, 52, TO_TIMESTAMP('2022-09-10 06:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-09-12 06:18:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
129, 'PCR-SO', 44, 24, TO_TIMESTAMP('2021-11-04 06:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-06 05:52:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
129, 'SO-CRS', 24, 4, TO_TIMESTAMP('2021-11-06 05:52:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-07 11:33:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
129, 'CRS-CRS', 4, 7, TO_TIMESTAMP('2021-11-07 11:33:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-07 18:13:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
129, 'CRS-SO', 7, 27, TO_TIMESTAMP('2021-11-07 18:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-08 14:53:00', 'YYYY-MM-DD HH24:MI:SS'), 57),
129, 'SO-PCR', 27, 47, TO_TIMESTAMP('2021-11-08 14:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-11-09 09:16:00', 'YYYY-MM-DD HH24:MI:SS'), 85),
130, 'PCR-SO', 53, 33, TO_TIMESTAMP('2020-08-19 16:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-19 19:23:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
130, 'SO-CRS', 33, 13, TO_TIMESTAMP('2020-08-19 19:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-21 03:12:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
130, 'CRS-CRS', 13, 15, TO_TIMESTAMP('2020-08-21 03:12:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-23 02:08:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
130, 'CRS-SO', 15, 35, TO_TIMESTAMP('2020-08-23 02:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-25 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
130, 'SO-PCR', 35, 55, TO_TIMESTAMP('2020-08-25 00:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-08-26 19:40:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
131, 'PCR-SO', 42, 22, TO_TIMESTAMP('2020-05-04 04:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-05 20:39:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
131, 'SO-CRS', 22, 2, TO_TIMESTAMP('2020-05-05 20:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-06 00:07:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
131, 'CRS-CRS', 2, 17, TO_TIMESTAMP('2020-05-06 00:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-07 11:08:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
131, 'CRS-SO', 17, 37, TO_TIMESTAMP('2020-05-07 11:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-08 11:05:00', 'YYYY-MM-DD HH24:MI:SS'), 28),
131, 'SO-PCR', 37, 57, TO_TIMESTAMP('2020-05-08 11:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-09 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), 80),
132, 'PCR-SO', 60, 40, TO_TIMESTAMP('2020-05-17 05:51:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-18 05:07:00', 'YYYY-MM-DD HH24:MI:SS'), 12),
132, 'SO-CRS', 40, 20, TO_TIMESTAMP('2020-05-18 05:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-18 11:50:00', 'YYYY-MM-DD HH24:MI:SS'), 41),
132, 'CRS-CRS', 20, 8, TO_TIMESTAMP('2020-05-18 11:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-20 02:19:00', 'YYYY-MM-DD HH24:MI:SS'), 19),
132, 'CRS-SO', 8, 28, TO_TIMESTAMP('2020-05-20 02:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-20 06:49:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
132, 'SO-PCR', 28, 48, TO_TIMESTAMP('2020-05-20 06:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-22 00:12:00', 'YYYY-MM-DD HH24:MI:SS'), 47),
133, 'PCR-SO', 50, 30, TO_TIMESTAMP('2020-05-22 09:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-23 14:38:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
133, 'SO-CRS', 30, 10, TO_TIMESTAMP('2020-05-23 14:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-25 04:28:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
133, 'CRS-CRS', 10, 7, TO_TIMESTAMP('2020-05-25 04:28:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-25 21:47:00', 'YYYY-MM-DD HH24:MI:SS'), 46),
133, 'CRS-SO', 7, 27, TO_TIMESTAMP('2020-05-25 21:47:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-26 01:06:00', 'YYYY-MM-DD HH24:MI:SS'), 69),
133, 'SO-PCR', 27, 47, TO_TIMESTAMP('2020-05-26 01:06:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-26 09:17:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
134, 'PCR-SO', 47, 27, TO_TIMESTAMP('2020-03-22 01:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-23 20:11:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
134, 'SO-CRS', 27, 7, TO_TIMESTAMP('2020-03-23 20:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-24 08:17:00', 'YYYY-MM-DD HH24:MI:SS'), 13),
134, 'CRS-CRS', 7, 7, TO_TIMESTAMP('2020-03-24 08:17:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-24 19:03:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
134, 'CRS-SO', 7, 27, TO_TIMESTAMP('2020-03-24 19:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-26 13:47:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
134, 'SO-PCR', 27, 47, TO_TIMESTAMP('2020-03-26 13:47:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-03-28 12:52:00', 'YYYY-MM-DD HH24:MI:SS'), 12),
135, 'PCR-SO', 50, 30, TO_TIMESTAMP('2022-01-19 04:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-19 15:19:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
135, 'SO-CRS', 30, 10, TO_TIMESTAMP('2022-01-19 15:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-20 15:08:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
135, 'CRS-CRS', 10, 9, TO_TIMESTAMP('2022-01-20 15:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-21 15:03:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
135, 'CRS-SO', 9, 29, TO_TIMESTAMP('2022-01-21 15:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-21 19:39:00', 'YYYY-MM-DD HH24:MI:SS'), 12),
135, 'SO-PCR', 29, 49, TO_TIMESTAMP('2022-01-21 19:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-23 07:27:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
136, 'PCR-SO', 59, 39, TO_TIMESTAMP('2022-01-01 03:53:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-02 22:40:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
136, 'SO-CRS', 39, 19, TO_TIMESTAMP('2022-01-02 22:40:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-03 09:49:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
136, 'CRS-CRS', 19, 6, TO_TIMESTAMP('2022-01-03 09:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-04 01:30:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
136, 'CRS-SO', 6, 26, TO_TIMESTAMP('2022-01-04 01:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-04 05:19:00', 'YYYY-MM-DD HH24:MI:SS'), 60),
136, 'SO-PCR', 26, 46, TO_TIMESTAMP('2022-01-04 05:19:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2022-01-05 21:18:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
137, 'PCR-SO', 57, 37, TO_TIMESTAMP('2021-01-18 09:20:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-20 03:43:00', 'YYYY-MM-DD HH24:MI:SS'), 8),
137, 'SO-CRS', 37, 17, TO_TIMESTAMP('2021-01-20 03:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-22 03:38:00', 'YYYY-MM-DD HH24:MI:SS'), 73),
137, 'CRS-CRS', 17, 2, TO_TIMESTAMP('2021-01-22 03:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-22 13:43:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
137, 'CRS-SO', 2, 22, TO_TIMESTAMP('2021-01-22 13:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-23 01:16:00', 'YYYY-MM-DD HH24:MI:SS'), 61),
137, 'SO-PCR', 22, 42, TO_TIMESTAMP('2021-01-23 01:16:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-01-24 00:43:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
138, 'PCR-SO', 52, 32, TO_TIMESTAMP('2021-10-21 00:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-21 12:35:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
138, 'SO-CRS', 32, 12, TO_TIMESTAMP('2021-10-21 12:35:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-22 19:01:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
138, 'CRS-CRS', 12, 11, TO_TIMESTAMP('2021-10-22 19:01:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-24 14:03:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
138, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-10-24 14:03:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-25 11:43:00', 'YYYY-MM-DD HH24:MI:SS'), 9),
138, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-10-25 11:43:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-10-26 09:44:00', 'YYYY-MM-DD HH24:MI:SS'), 14),
139, 'PCR-SO', 52, 32, TO_TIMESTAMP('2020-09-04 17:07:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-06 01:38:00', 'YYYY-MM-DD HH24:MI:SS'), 66),
139, 'SO-CRS', 32, 12, TO_TIMESTAMP('2020-09-06 01:38:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-07 08:57:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
139, 'CRS-CRS', 12, 20, TO_TIMESTAMP('2020-09-07 08:57:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-09 08:42:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
139, 'CRS-SO', 20, 40, TO_TIMESTAMP('2020-09-09 08:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-10 01:39:00', 'YYYY-MM-DD HH24:MI:SS'), 11),
139, 'SO-PCR', 40, 60, TO_TIMESTAMP('2020-09-10 01:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-09-11 23:54:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
140, 'PCR-SO', 55, 35, TO_TIMESTAMP('2020-05-26 19:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-27 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
140, 'SO-CRS', 35, 15, TO_TIMESTAMP('2020-05-27 02:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-27 07:42:00', 'YYYY-MM-DD HH24:MI:SS'), 14),
140, 'CRS-CRS', 15, 5, TO_TIMESTAMP('2020-05-27 07:42:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-27 14:48:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
140, 'CRS-SO', 5, 25, TO_TIMESTAMP('2020-05-27 14:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-28 00:37:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
140, 'SO-PCR', 25, 45, TO_TIMESTAMP('2020-05-28 00:37:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-05-29 10:06:00', 'YYYY-MM-DD HH24:MI:SS'), 23),
141, 'PCR-SO', 47, 27, TO_TIMESTAMP('2021-03-26 08:11:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-28 00:29:00', 'YYYY-MM-DD HH24:MI:SS'), 37),
141, 'SO-CRS', 27, 7, TO_TIMESTAMP('2021-03-28 00:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-29 03:30:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
141, 'CRS-CRS', 7, 7, TO_TIMESTAMP('2021-03-29 03:30:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-03-30 08:46:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
141, 'CRS-SO', 7, 27, TO_TIMESTAMP('2021-03-30 08:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-01 04:25:00', 'YYYY-MM-DD HH24:MI:SS'), 51),
141, 'SO-PCR', 27, 47, TO_TIMESTAMP('2021-04-01 04:25:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-01 17:46:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
142, 'PCR-SO', 55, 35, TO_TIMESTAMP('2020-06-16 22:10:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-17 06:13:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
142, 'SO-CRS', 35, 15, TO_TIMESTAMP('2020-06-17 06:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-17 23:29:00', 'YYYY-MM-DD HH24:MI:SS'), 45),
142, 'CRS-CRS', 15, 10, TO_TIMESTAMP('2020-06-17 23:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-18 20:22:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
142, 'CRS-SO', 10, 30, TO_TIMESTAMP('2020-06-18 20:22:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-19 07:32:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
142, 'SO-PCR', 30, 50, TO_TIMESTAMP('2020-06-19 07:32:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-06-20 06:02:00', 'YYYY-MM-DD HH24:MI:SS'), 82),
143, 'PCR-SO', 51, 31, TO_TIMESTAMP('2021-05-29 08:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-05-30 04:39:00', 'YYYY-MM-DD HH24:MI:SS'), 7),
143, 'SO-CRS', 31, 11, TO_TIMESTAMP('2021-05-30 04:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-01 00:13:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
143, 'CRS-CRS', 11, 12, TO_TIMESTAMP('2021-06-01 00:13:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-01 17:24:00', 'YYYY-MM-DD HH24:MI:SS'), 6),
143, 'CRS-SO', 12, 32, TO_TIMESTAMP('2021-06-01 17:24:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-02 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
143, 'SO-PCR', 32, 52, TO_TIMESTAMP('2021-06-02 12:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-06-04 05:04:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
144, 'PCR-SO', 52, 32, TO_TIMESTAMP('2021-04-10 09:46:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-11 04:49:00', 'YYYY-MM-DD HH24:MI:SS'), 94),
144, 'SO-CRS', 32, 12, TO_TIMESTAMP('2021-04-11 04:49:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-12 21:17:00', 'YYYY-MM-DD HH24:MI:SS'), 21),
144, 'CRS-CRS', 12, 11, TO_TIMESTAMP('2021-04-12 21:17:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-14 03:39:00', 'YYYY-MM-DD HH24:MI:SS'), 96),
144, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-04-14 03:39:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-14 17:50:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
144, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-04-14 17:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-04-15 12:58:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
145, 'PCR-SO', 60, 40, TO_TIMESTAMP('2021-12-03 11:08:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-03 19:48:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
145, 'SO-CRS', 40, 20, TO_TIMESTAMP('2021-12-03 19:48:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-04 00:15:00', 'YYYY-MM-DD HH24:MI:SS'), 55),
145, 'CRS-CRS', 20, 11, TO_TIMESTAMP('2021-12-04 00:15:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-05 03:50:00', 'YYYY-MM-DD HH24:MI:SS'), 77),
145, 'CRS-SO', 11, 31, TO_TIMESTAMP('2021-12-05 03:50:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-05 13:40:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
145, 'SO-PCR', 31, 51, TO_TIMESTAMP('2021-12-05 13:40:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-12-06 07:49:00', 'YYYY-MM-DD HH24:MI:SS'), 2),
146, 'PCR-SO', 51, 31, TO_TIMESTAMP('2021-08-08 21:09:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-10 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
146, 'SO-CRS', 31, 11, TO_TIMESTAMP('2021-08-10 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-12 16:02:00', 'YYYY-MM-DD HH24:MI:SS'), 92),
146, 'CRS-CRS', 11, 12, TO_TIMESTAMP('2021-08-12 16:02:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-14 00:21:00', 'YYYY-MM-DD HH24:MI:SS'), 20),
146, 'CRS-SO', 12, 32, TO_TIMESTAMP('2021-08-14 00:21:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-14 18:29:00', 'YYYY-MM-DD HH24:MI:SS'), 83),
146, 'SO-PCR', 32, 52, TO_TIMESTAMP('2021-08-14 18:29:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-08-16 06:35:00', 'YYYY-MM-DD HH24:MI:SS'), 72),
147, 'PCR-SO', 49, 29, TO_TIMESTAMP('2021-07-24 20:31:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-26 18:23:00', 'YYYY-MM-DD HH24:MI:SS'), 26),
147, 'SO-CRS', 29, 9, TO_TIMESTAMP('2021-07-26 18:23:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-28 09:58:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
147, 'CRS-CRS', 9, 9, TO_TIMESTAMP('2021-07-28 09:58:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-29 06:37:00', 'YYYY-MM-DD HH24:MI:SS'), 16),
147, 'CRS-SO', 9, 29, TO_TIMESTAMP('2021-07-29 06:37:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-30 10:44:00', 'YYYY-MM-DD HH24:MI:SS'), 18),
147, 'SO-PCR', 29, 49, TO_TIMESTAMP('2021-07-30 10:44:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2021-07-30 23:37:00', 'YYYY-MM-DD HH24:MI:SS'), 84),
148, 'PCR-SO', 44, 24, TO_TIMESTAMP('2020-04-03 10:05:00', 'YYYY-MM-DD HH24:MI:SS'), TO_TIMESTAMP('2020-04-03 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 25),
